,route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
0,18970_700,251,120842721,S Priesterweg,0,3586
1,18970_700,252,120842855,S Priesterweg,0,3586
2,18970_700,251,120842720,S Priesterweg,0,3586
3,18970_700,252,120842854,S Priesterweg,0,3586
4,18970_700,253,120842853,S Priesterweg,0,3586
5,18970_700,254,120842719,S Priesterweg,0,3586
6,18970_700,252,120842852,S Priesterweg,0,3586
7,18970_700,253,120842851,S Priesterweg,0,3586
8,18970_700,252,120842850,S Priesterweg,0,3586
9,18970_700,254,120842718,S Priesterweg,0,3586
10,18970_700,253,120842849,S Priesterweg,0,3586
11,18970_700,252,120842848,S Priesterweg,0,3586
12,18970_700,253,120842847,S Priesterweg,0,3586
13,18970_700,254,120842717,S Priesterweg,0,3586
14,18970_700,252,120842846,S Priesterweg,0,3586
15,18970_700,253,120842845,S Priesterweg,0,3586
16,18970_700,252,120842844,S Priesterweg,0,3586
17,18970_700,254,120842716,S Priesterweg,0,3586
18,18970_700,253,120842843,S Priesterweg,0,3586
19,18970_700,252,120842842,S Priesterweg,0,3586
20,18970_700,255,120842841,S Priesterweg,0,3586
21,18970_700,252,120842840,S Priesterweg,0,3586
22,18970_700,255,120842839,S Priesterweg,0,3586
23,18970_700,252,120842838,S Priesterweg,0,3586
24,18970_700,255,120842837,S Priesterweg,0,3586
25,18970_700,253,120842836,S Priesterweg,0,3586
26,18970_700,256,120842835,S Priesterweg,0,3586
27,18970_700,253,120842834,S Priesterweg,0,3586
28,18970_700,256,120842833,S Priesterweg,0,3586
29,18970_700,253,120842832,S Priesterweg,0,3586
30,18970_700,256,120842831,S Priesterweg,0,3586
31,18970_700,253,120842830,S Priesterweg,0,3586
32,18970_700,256,120842829,S Priesterweg,0,3586
33,18970_700,253,120842828,S Priesterweg,0,3586
34,18970_700,256,120842827,S Priesterweg,0,3586
35,18970_700,256,120842826,S Priesterweg,0,3586
36,18970_700,256,120842825,S Priesterweg,0,3586
37,18970_700,256,120842824,S Priesterweg,0,3586
38,18970_700,256,120842823,S Priesterweg,0,3586
39,18970_700,256,120842822,S Priesterweg,0,3586
40,18970_700,256,120842821,S Priesterweg,0,3586
41,18970_700,256,120842820,S Priesterweg,0,3586
42,18970_700,256,120842819,S Priesterweg,0,3586
43,18970_700,256,120842818,S Priesterweg,0,3586
44,18970_700,256,120842817,S Priesterweg,0,3586
45,18970_700,256,120842816,S Priesterweg,0,3586
46,18970_700,256,120842815,S Priesterweg,0,3586
47,18970_700,256,120842814,S Priesterweg,0,3586
48,18970_700,256,120842813,S Priesterweg,0,3586
49,18970_700,256,120842812,S Priesterweg,0,3586
50,18970_700,256,120842811,S Priesterweg,0,3586
51,18970_700,256,120842810,S Priesterweg,0,3586
52,18970_700,256,120842809,S Priesterweg,0,3586
53,18970_700,256,120842808,S Priesterweg,0,3586
54,18970_700,256,120842807,S Priesterweg,0,3586
55,18970_700,256,120842806,S Priesterweg,0,3586
56,18970_700,256,120842805,S Priesterweg,0,3586
57,18970_700,256,120842804,S Priesterweg,0,3586
58,18970_700,256,120842803,S Priesterweg,0,3586
59,18970_700,256,120842802,S Priesterweg,0,3586
60,18970_700,256,120842801,S Priesterweg,0,3586
61,18970_700,256,120842800,S Priesterweg,0,3586
62,18970_700,256,120842799,S Priesterweg,0,3586
63,18970_700,256,120842798,S Priesterweg,0,3586
64,18970_700,256,120842797,S Priesterweg,0,3586
65,18970_700,256,120842796,S Priesterweg,0,3586
66,18970_700,256,120842795,S Priesterweg,0,3586
67,18970_700,256,120842794,S Priesterweg,0,3586
68,18970_700,256,120842793,S Priesterweg,0,3586
69,18970_700,256,120842792,S Priesterweg,0,3586
70,18970_700,256,120842791,S Priesterweg,0,3586
71,18970_700,256,120842790,S Priesterweg,0,3586
72,18970_700,256,120842789,S Priesterweg,0,3586
73,18970_700,256,120842788,S Priesterweg,0,3586
74,18970_700,256,120842787,S Priesterweg,0,3586
75,18970_700,256,120842786,S Priesterweg,0,3586
76,18970_700,256,120842785,S Priesterweg,0,3586
77,18970_700,256,120842784,S Priesterweg,0,3586
78,18970_700,256,120842783,S Priesterweg,0,3586
79,18970_700,256,120842782,S Priesterweg,0,3586
80,18970_700,256,120842781,S Priesterweg,0,3586
81,18970_700,256,120842780,S Priesterweg,0,3586
82,18970_700,256,120842779,S Priesterweg,0,3586
83,18970_700,256,120842778,S Priesterweg,0,3586
84,18970_700,256,120842777,S Priesterweg,0,3586
85,18970_700,256,120842776,S Priesterweg,0,3586
86,18970_700,256,120842775,S Priesterweg,0,3586
87,18970_700,256,120842774,S Priesterweg,0,3586
88,18970_700,256,120842773,S Priesterweg,0,3586
89,18970_700,256,120842772,S Priesterweg,0,3586
90,18970_700,256,120842771,S Priesterweg,0,3586
91,18970_700,256,120842770,S Priesterweg,0,3586
92,18970_700,256,120842769,S Priesterweg,0,3586
93,18970_700,256,120842768,S Priesterweg,0,3586
94,18970_700,256,120842767,S Priesterweg,0,3586
95,18970_700,256,120842766,S Priesterweg,0,3586
96,18970_700,256,120842765,S Priesterweg,0,3586
97,18970_700,256,120842764,S Priesterweg,0,3586
98,18970_700,256,120842763,S Priesterweg,0,3586
99,18970_700,256,120842762,S Priesterweg,0,3586
100,18970_700,256,120842761,S Priesterweg,0,3586
101,18970_700,256,120842760,S Priesterweg,0,3586
102,18970_700,256,120842759,S Priesterweg,0,3586
103,18970_700,256,120842758,S Priesterweg,0,3586
104,18970_700,256,120842757,S Priesterweg,0,3586
105,18970_700,256,120842756,S Priesterweg,0,3586
106,18970_700,256,120842755,S Priesterweg,0,3586
107,18970_700,256,120842754,S Priesterweg,0,3586
108,18970_700,256,120842753,S Priesterweg,0,3586
109,18970_700,256,120842752,S Priesterweg,0,3586
110,18970_700,256,120842751,S Priesterweg,0,3586
111,18970_700,257,120842740,S Priesterweg,0,3586
112,18970_700,256,120842739,S Priesterweg,0,3586
113,18970_700,257,120842738,S Priesterweg,0,3586
114,18970_700,256,120842737,S Priesterweg,0,3586
115,18970_700,257,120842736,S Priesterweg,0,3586
116,18970_700,256,120842735,S Priesterweg,0,3586
117,18970_700,256,120842734,S Priesterweg,0,3586
118,18970_700,256,120842733,S Priesterweg,0,3586
119,18970_700,256,120842732,S Priesterweg,0,3586
120,18970_700,256,120842731,S Priesterweg,0,3586
121,18970_700,256,120842730,S Priesterweg,0,3586
122,18970_700,258,120842729,S Priesterweg,0,3586
123,18970_700,257,120842727,S Priesterweg,0,3586
124,18970_700,258,120842728,S Priesterweg,0,3586
125,18970_700,257,120842726,S Priesterweg,0,3586
126,18970_700,257,120842725,S Priesterweg,0,3586
127,18970_700,257,120842724,S Priesterweg,0,3586
128,18970_700,257,120842723,S Priesterweg,0,3586
129,18970_700,257,120842722,S Priesterweg,0,3586
130,18970_700,251,120842711,S Blankenfelde (TF) Bhf,1,3587
131,18970_700,251,120842710,S Blankenfelde (TF) Bhf,1,3587
132,18970_700,251,120842709,S Blankenfelde (TF) Bhf,1,3587
133,18970_700,259,120842704,S Blankenfelde (TF) Bhf,1,3587
134,18970_700,260,120842580,S Blankenfelde (TF) Bhf,1,3587
135,18970_700,253,120842703,S Blankenfelde (TF) Bhf,1,3587
136,18970_700,254,120842708,S Blankenfelde (TF) Bhf,1,3587
137,18970_700,253,120842702,S Blankenfelde (TF) Bhf,1,3587
138,18970_700,254,120842707,S Blankenfelde (TF) Bhf,1,3587
139,18970_700,253,120842701,S Blankenfelde (TF) Bhf,1,3587
140,18970_700,253,120842700,S Blankenfelde (TF) Bhf,1,3587
141,18970_700,254,120842706,S Blankenfelde (TF) Bhf,1,3587
142,18970_700,252,120842699,S Blankenfelde (TF) Bhf,1,3587
143,18970_700,253,120842698,S Blankenfelde (TF) Bhf,1,3587
144,18970_700,252,120842697,S Blankenfelde (TF) Bhf,1,3587
145,18970_700,254,120842705,S Blankenfelde (TF) Bhf,1,3587
146,18970_700,253,120842696,S Blankenfelde (TF) Bhf,1,3587
147,18970_700,252,120842695,S Blankenfelde (TF) Bhf,1,3587
148,18970_700,255,120842694,S Blankenfelde (TF) Bhf,1,3587
149,18970_700,252,120842693,S Blankenfelde (TF) Bhf,1,3587
150,18970_700,255,120842692,S Blankenfelde (TF) Bhf,1,3587
151,18970_700,252,120842691,S Blankenfelde (TF) Bhf,1,3587
152,18970_700,256,120842690,S Blankenfelde (TF) Bhf,1,3587
153,18970_700,252,120842689,S Blankenfelde (TF) Bhf,1,3587
154,18970_700,256,120842688,S Blankenfelde (TF) Bhf,1,3587
155,18970_700,252,120842687,S Blankenfelde (TF) Bhf,1,3587
156,18970_700,256,120842686,S Blankenfelde (TF) Bhf,1,3587
157,18970_700,252,120842685,S Blankenfelde (TF) Bhf,1,3587
158,18970_700,256,120842684,S Blankenfelde (TF) Bhf,1,3587
159,18970_700,253,120842683,S Blankenfelde (TF) Bhf,1,3587
160,18970_700,256,120842682,S Blankenfelde (TF) Bhf,1,3587
161,18970_700,253,120842681,S Blankenfelde (TF) Bhf,1,3587
162,18970_700,256,120842680,S Blankenfelde (TF) Bhf,1,3587
163,18970_700,253,120842679,S Blankenfelde (TF) Bhf,1,3587
164,18970_700,256,120842678,S Blankenfelde (TF) Bhf,1,3587
165,18970_700,253,120842677,S Blankenfelde (TF) Bhf,1,3587
166,18970_700,256,120842676,S Blankenfelde (TF) Bhf,1,3587
167,18970_700,253,120842675,S Blankenfelde (TF) Bhf,1,3587
168,18970_700,256,120842674,S Blankenfelde (TF) Bhf,1,3587
169,18970_700,256,120842673,S Blankenfelde (TF) Bhf,1,3587
170,18970_700,256,120842672,S Blankenfelde (TF) Bhf,1,3587
171,18970_700,256,120842671,S Blankenfelde (TF) Bhf,1,3587
172,18970_700,256,120842670,S Blankenfelde (TF) Bhf,1,3587
173,18970_700,256,120842669,S Blankenfelde (TF) Bhf,1,3587
174,18970_700,256,120842668,S Blankenfelde (TF) Bhf,1,3587
175,18970_700,256,120842667,S Blankenfelde (TF) Bhf,1,3587
176,18970_700,256,120842666,S Blankenfelde (TF) Bhf,1,3587
177,18970_700,256,120842665,S Blankenfelde (TF) Bhf,1,3587
178,18970_700,256,120842664,S Blankenfelde (TF) Bhf,1,3587
179,18970_700,256,120842663,S Blankenfelde (TF) Bhf,1,3587
180,18970_700,256,120842662,S Blankenfelde (TF) Bhf,1,3587
181,18970_700,256,120842661,S Blankenfelde (TF) Bhf,1,3587
182,18970_700,256,120842660,S Blankenfelde (TF) Bhf,1,3587
183,18970_700,256,120842659,S Blankenfelde (TF) Bhf,1,3587
184,18970_700,256,120842658,S Blankenfelde (TF) Bhf,1,3587
185,18970_700,256,120842657,S Blankenfelde (TF) Bhf,1,3587
186,18970_700,256,120842656,S Blankenfelde (TF) Bhf,1,3587
187,18970_700,256,120842655,S Blankenfelde (TF) Bhf,1,3587
188,18970_700,256,120842654,S Blankenfelde (TF) Bhf,1,3587
189,18970_700,256,120842653,S Blankenfelde (TF) Bhf,1,3587
190,18970_700,256,120842652,S Blankenfelde (TF) Bhf,1,3587
191,18970_700,256,120842651,S Blankenfelde (TF) Bhf,1,3587
192,18970_700,256,120842650,S Blankenfelde (TF) Bhf,1,3587
193,18970_700,256,120842649,S Blankenfelde (TF) Bhf,1,3587
194,18970_700,256,120842648,S Blankenfelde (TF) Bhf,1,3587
195,18970_700,256,120842647,S Blankenfelde (TF) Bhf,1,3587
196,18970_700,256,120842646,S Blankenfelde (TF) Bhf,1,3587
197,18970_700,256,120842645,S Blankenfelde (TF) Bhf,1,3587
198,18970_700,256,120842644,S Blankenfelde (TF) Bhf,1,3587
199,18970_700,256,120842643,S Blankenfelde (TF) Bhf,1,3587
200,18970_700,256,120842642,S Blankenfelde (TF) Bhf,1,3587
201,18970_700,256,120842641,S Blankenfelde (TF) Bhf,1,3587
202,18970_700,256,120842640,S Blankenfelde (TF) Bhf,1,3587
203,18970_700,256,120842639,S Blankenfelde (TF) Bhf,1,3587
204,18970_700,256,120842638,S Blankenfelde (TF) Bhf,1,3587
205,18970_700,256,120842637,S Blankenfelde (TF) Bhf,1,3587
206,18970_700,256,120842636,S Blankenfelde (TF) Bhf,1,3587
207,18970_700,256,120842635,S Blankenfelde (TF) Bhf,1,3587
208,18970_700,256,120842634,S Blankenfelde (TF) Bhf,1,3587
209,18970_700,256,120842633,S Blankenfelde (TF) Bhf,1,3587
210,18970_700,256,120842632,S Blankenfelde (TF) Bhf,1,3587
211,18970_700,256,120842631,S Blankenfelde (TF) Bhf,1,3587
212,18970_700,256,120842630,S Blankenfelde (TF) Bhf,1,3587
213,18970_700,256,120842629,S Blankenfelde (TF) Bhf,1,3587
214,18970_700,256,120842628,S Blankenfelde (TF) Bhf,1,3587
215,18970_700,256,120842627,S Blankenfelde (TF) Bhf,1,3587
216,18970_700,256,120842626,S Blankenfelde (TF) Bhf,1,3587
217,18970_700,256,120842625,S Blankenfelde (TF) Bhf,1,3587
218,18970_700,256,120842624,S Blankenfelde (TF) Bhf,1,3587
219,18970_700,256,120842623,S Blankenfelde (TF) Bhf,1,3587
220,18970_700,256,120842622,S Blankenfelde (TF) Bhf,1,3587
221,18970_700,256,120842621,S Blankenfelde (TF) Bhf,1,3587
222,18970_700,256,120842620,S Blankenfelde (TF) Bhf,1,3587
223,18970_700,256,120842619,S Blankenfelde (TF) Bhf,1,3587
224,18970_700,256,120842618,S Blankenfelde (TF) Bhf,1,3587
225,18970_700,256,120842617,S Blankenfelde (TF) Bhf,1,3587
226,18970_700,256,120842616,S Blankenfelde (TF) Bhf,1,3587
227,18970_700,256,120842615,S Blankenfelde (TF) Bhf,1,3587
228,18970_700,256,120842614,S Blankenfelde (TF) Bhf,1,3587
229,18970_700,256,120842613,S Blankenfelde (TF) Bhf,1,3587
230,18970_700,256,120842612,S Blankenfelde (TF) Bhf,1,3587
231,18970_700,256,120842611,S Blankenfelde (TF) Bhf,1,3587
232,18970_700,256,120842610,S Blankenfelde (TF) Bhf,1,3587
233,18970_700,256,120842609,S Blankenfelde (TF) Bhf,1,3587
234,18970_700,256,120842608,S Blankenfelde (TF) Bhf,1,3587
235,18970_700,256,120842607,S Blankenfelde (TF) Bhf,1,3587
236,18970_700,256,120842606,S Blankenfelde (TF) Bhf,1,3587
237,18970_700,256,120842605,S Blankenfelde (TF) Bhf,1,3587
238,18970_700,256,120842604,S Blankenfelde (TF) Bhf,1,3587
239,18970_700,256,120842603,S Blankenfelde (TF) Bhf,1,3587
240,18970_700,256,120842602,S Blankenfelde (TF) Bhf,1,3587
241,18970_700,256,120842601,S Blankenfelde (TF) Bhf,1,3587
242,18970_700,256,120842600,S Blankenfelde (TF) Bhf,1,3587
243,18970_700,256,120842599,S Blankenfelde (TF) Bhf,1,3587
244,18970_700,256,120842598,S Blankenfelde (TF) Bhf,1,3587
245,18970_700,257,120842590,S Blankenfelde (TF) Bhf,1,3587
246,18970_700,256,120842589,S Blankenfelde (TF) Bhf,1,3587
247,18970_700,257,120842588,S Blankenfelde (TF) Bhf,1,3587
248,18970_700,256,120842587,S Blankenfelde (TF) Bhf,1,3587
249,18970_700,257,120842586,S Blankenfelde (TF) Bhf,1,3587
250,18970_700,256,120842585,S Blankenfelde (TF) Bhf,1,3587
251,18970_700,256,120842584,S Blankenfelde (TF) Bhf,1,3587
252,18970_700,256,120842583,S Blankenfelde (TF) Bhf,1,3587
253,18970_700,256,120842582,S Blankenfelde (TF) Bhf,1,3587
254,18970_700,258,120842581,S Blankenfelde (TF) Bhf,1,3587
255,18970_700,257,120842715,S Blankenfelde (TF) Bhf,1,3587
256,18970_700,257,120842714,S Blankenfelde (TF) Bhf,1,3587
257,18970_700,257,120842713,S Blankenfelde (TF) Bhf,1,3587
258,18970_700,257,120842712,S Blankenfelde (TF) Bhf,1,3587
259,18950_109,261,120785698,S Olympiastadion,0,3584
260,18950_109,261,120785697,S Olympiastadion,0,3584
261,18950_109,261,120785701,S Olympiastadion,0,3584
262,18950_109,261,120785699,S Olympiastadion,0,3584
263,18950_109,261,120785696,S Olympiastadion,0,3584
264,18950_109,261,120785695,S Olympiastadion,0,3584
265,18950_109,261,120785694,S Olympiastadion,0,3584
266,18950_109,261,120785693,S Olympiastadion,0,3584
267,18950_109,261,120785692,S Olympiastadion,0,3584
268,18950_109,261,120785700,S Olympiastadion,0,3584
269,18950_109,261,120785687,S Olympiastadion,0,3584
270,18950_109,261,120785691,S Olympiastadion,0,3584
271,18950_109,261,120785690,S Olympiastadion,0,3584
272,18950_109,261,120785689,S Olympiastadion,0,3584
273,18950_109,261,120785688,S Olympiastadion,0,3584
274,18950_109,261,120785686,S Charlottenburg Bhf,1,3585
275,18950_109,261,120785685,S Charlottenburg Bhf,1,3585
276,18950_109,261,120785684,S Charlottenburg Bhf,1,3585
277,18950_109,261,120785683,S Charlottenburg Bhf,1,3585
278,18950_109,261,120785682,S Charlottenburg Bhf,1,3585
279,18950_109,261,120785681,S Charlottenburg Bhf,1,3585
280,18950_109,261,120785680,S Charlottenburg Bhf,1,3585
281,18950_109,261,120785677,S Charlottenburg Bhf,1,3585
282,18950_109,261,120785676,S Charlottenburg Bhf,1,3585
283,18950_109,261,120785675,S Charlottenburg Bhf,1,3585
284,18950_109,261,120785674,S Charlottenburg Bhf,1,3585
285,18950_109,261,120785673,S Charlottenburg Bhf,1,3585
286,18950_109,261,120785672,S Charlottenburg Bhf,1,3585
287,18950_109,261,120785678,S Charlottenburg Bhf,1,3585
288,18950_109,261,120785679,S Charlottenburg Bhf,1,3585
289,18949_109,262,112251067,S Lichterfelde Süd,0,3578
290,18949_109,262,112251066,S Lichterfelde Süd,0,3578
291,18949_109,263,112251069,S Lichterfelde Süd,0,3578
292,18949_109,263,112251068,S Lichterfelde Süd,0,3578
293,18949_109,264,112251061,S Nordbahnhof,0,3199
294,18949_109,265,120778891,S Nordbahnhof,0,3199
295,18949_109,266,120778889,S Nordbahnhof,0,3199
296,18949_109,267,112251060,S Nordbahnhof,0,3199
297,18949_109,265,120778890,S Nordbahnhof,0,3199
298,18949_109,263,112250983,S Waidmannslust,0,3579
299,18949_109,263,112250982,S Waidmannslust,0,3579
300,18949_109,263,112250981,S Waidmannslust,0,3579
301,18949_109,263,112250980,S Waidmannslust,0,3579
302,18949_109,263,112250979,S Waidmannslust,0,3579
303,18949_109,263,112250978,S Waidmannslust,0,3579
304,18949_109,263,112250977,S Waidmannslust,0,3579
305,18949_109,263,112250976,S Waidmannslust,0,3579
306,18949_109,263,112250975,S Waidmannslust,0,3579
307,18949_109,263,112250974,S Waidmannslust,0,3579
308,18949_109,263,112250973,S Waidmannslust,0,3579
309,18949_109,263,112250972,S Waidmannslust,0,3579
310,18949_109,263,112250971,S Waidmannslust,0,3579
311,18949_109,263,112250970,S Waidmannslust,0,3579
312,18949_109,263,112250969,S Waidmannslust,0,3579
313,18949_109,263,112250968,S Waidmannslust,0,3579
314,18949_109,263,112250967,S Waidmannslust,0,3579
315,18949_109,263,112250966,S Waidmannslust,0,3579
316,18949_109,263,112250965,S Waidmannslust,0,3579
317,18949_109,263,112250964,S Waidmannslust,0,3579
318,18949_109,263,112250963,S Waidmannslust,0,3579
319,18949_109,263,112250962,S Waidmannslust,0,3579
320,18949_109,263,112250961,S Waidmannslust,0,3579
321,18949_109,263,112250960,S Waidmannslust,0,3579
322,18949_109,263,112250959,S Waidmannslust,0,3579
323,18949_109,263,112250958,S Waidmannslust,0,3579
324,18949_109,263,112250957,S Waidmannslust,0,3579
325,18949_109,263,112250956,S Waidmannslust,0,3579
326,18949_109,263,112250955,S Waidmannslust,0,3579
327,18949_109,263,112250954,S Waidmannslust,0,3579
328,18949_109,263,112250953,S Waidmannslust,0,3579
329,18949_109,263,112250952,S Waidmannslust,0,3579
330,18949_109,263,112250951,S Waidmannslust,0,3579
331,18949_109,263,112250950,S Waidmannslust,0,3579
332,18949_109,263,112250949,S Waidmannslust,0,3579
333,18949_109,263,112250948,S Waidmannslust,0,3579
334,18949_109,263,112250947,S Waidmannslust,0,3579
335,18949_109,263,112250946,S Waidmannslust,0,3579
336,18949_109,263,112250945,S Waidmannslust,0,3579
337,18949_109,263,112250944,S Waidmannslust,0,3579
338,18949_109,263,112250943,S Waidmannslust,0,3579
339,18949_109,263,112250942,S Waidmannslust,0,3579
340,18949_109,263,112250941,S Waidmannslust,0,3579
341,18949_109,263,112251075,S Waidmannslust,0,3580
342,18949_109,263,112251073,S Waidmannslust,0,3581
343,18949_109,8,112251021,S+U Potsdamer Platz Bhf,0,3198
344,18949_109,8,112251020,S+U Potsdamer Platz Bhf,0,3198
345,18949_109,8,112251019,S+U Potsdamer Platz Bhf,0,3198
346,18949_109,8,112251018,S+U Potsdamer Platz Bhf,0,3198
347,18949_109,8,112251017,S+U Potsdamer Platz Bhf,0,3198
348,18949_109,8,112251016,S+U Potsdamer Platz Bhf,0,3198
349,18949_109,8,112251015,S+U Potsdamer Platz Bhf,0,3198
350,18949_109,8,112251014,S+U Potsdamer Platz Bhf,0,3198
351,18949_109,8,112251013,S+U Potsdamer Platz Bhf,0,3198
352,18949_109,262,112251012,S+U Potsdamer Platz Bhf,0,3198
353,18949_109,262,112251011,S+U Potsdamer Platz Bhf,0,3198
354,18949_109,262,112251010,S+U Potsdamer Platz Bhf,0,3198
355,18949_109,262,112251009,S+U Potsdamer Platz Bhf,0,3198
356,18949_109,262,112251008,S+U Potsdamer Platz Bhf,0,3198
357,18949_109,262,112251007,S+U Potsdamer Platz Bhf,0,3198
358,18949_109,262,112251006,S+U Potsdamer Platz Bhf,0,3198
359,18949_109,262,112251005,S+U Potsdamer Platz Bhf,0,3198
360,18949_109,262,112251004,S+U Potsdamer Platz Bhf,0,3198
361,18949_109,262,112251003,S+U Potsdamer Platz Bhf,0,3198
362,18949_109,262,112251002,S+U Potsdamer Platz Bhf,0,3198
363,18949_109,262,112251001,S+U Potsdamer Platz Bhf,0,3198
364,18949_109,262,112251000,S+U Potsdamer Platz Bhf,0,3198
365,18949_109,262,112250999,S+U Potsdamer Platz Bhf,0,3198
366,18949_109,262,112250998,S+U Potsdamer Platz Bhf,0,3198
367,18949_109,262,112250997,S+U Potsdamer Platz Bhf,0,3198
368,18949_109,262,112250996,S+U Potsdamer Platz Bhf,0,3198
369,18949_109,262,112250995,S+U Potsdamer Platz Bhf,0,3198
370,18949_109,262,112250994,S+U Potsdamer Platz Bhf,0,3198
371,18949_109,262,112250993,S+U Potsdamer Platz Bhf,0,3198
372,18949_109,262,112250992,S+U Potsdamer Platz Bhf,0,3198
373,18949_109,262,112250991,S+U Potsdamer Platz Bhf,0,3198
374,18949_109,262,112250990,S+U Potsdamer Platz Bhf,0,3198
375,18949_109,262,112250989,S+U Potsdamer Platz Bhf,0,3198
376,18949_109,262,112250988,S+U Potsdamer Platz Bhf,0,3198
377,18949_109,268,112250987,S+U Potsdamer Platz Bhf,0,3198
378,18949_109,268,112250986,S+U Potsdamer Platz Bhf,0,3198
379,18949_109,263,112251025,S+U Potsdamer Platz Bhf,0,3198
380,18949_109,263,112251024,S+U Potsdamer Platz Bhf,0,3198
381,18949_109,263,112250895,S Nordbahnhof,1,3583
382,18949_109,263,112250721,S Teltow Stadt,1,3205
383,18949_109,8,112250718,S Teltow Stadt,1,3205
384,18949_109,8,112250717,S Teltow Stadt,1,3205
385,18949_109,268,112250716,S Teltow Stadt,1,3205
386,18949_109,268,112250715,S Teltow Stadt,1,3205
387,18949_109,8,112250859,S Teltow Stadt,1,3209
388,18949_109,8,112250858,S Teltow Stadt,1,3209
389,18949_109,8,112250857,S Teltow Stadt,1,3209
390,18949_109,8,112250856,S Teltow Stadt,1,3209
391,18949_109,8,112250855,S Teltow Stadt,1,3209
392,18949_109,8,112250854,S Teltow Stadt,1,3209
393,18949_109,8,112250853,S Teltow Stadt,1,3209
394,18949_109,8,112250852,S Teltow Stadt,1,3209
395,18949_109,8,112250851,S Teltow Stadt,1,3209
396,18949_109,262,112250850,S Teltow Stadt,1,3209
397,18949_109,262,112250849,S Teltow Stadt,1,3209
398,18949_109,262,112250848,S Teltow Stadt,1,3209
399,18949_109,262,112250847,S Teltow Stadt,1,3209
400,18949_109,262,112250846,S Teltow Stadt,1,3209
401,18949_109,262,112250845,S Teltow Stadt,1,3209
402,18949_109,262,112250844,S Teltow Stadt,1,3209
403,18949_109,262,112250843,S Teltow Stadt,1,3209
404,18949_109,262,112250842,S Teltow Stadt,1,3209
405,18949_109,262,112250841,S Teltow Stadt,1,3209
406,18949_109,262,112250840,S Teltow Stadt,1,3209
407,18949_109,262,112250839,S Teltow Stadt,1,3209
408,18949_109,262,112250838,S Teltow Stadt,1,3209
409,18949_109,262,112250837,S Teltow Stadt,1,3209
410,18949_109,262,112250836,S Teltow Stadt,1,3209
411,18949_109,262,112250835,S Teltow Stadt,1,3209
412,18949_109,262,112250834,S Teltow Stadt,1,3209
413,18949_109,262,112250833,S Teltow Stadt,1,3209
414,18949_109,262,112250832,S Teltow Stadt,1,3209
415,18949_109,262,112250831,S Teltow Stadt,1,3209
416,18949_109,262,112250830,S Teltow Stadt,1,3209
417,18949_109,262,112250829,S Teltow Stadt,1,3209
418,18949_109,262,112250828,S Teltow Stadt,1,3209
419,18949_109,262,112250827,S Teltow Stadt,1,3209
420,18949_109,262,112250826,S Teltow Stadt,1,3209
421,18949_109,263,112250735,S Teltow Stadt,1,3210
422,18949_109,263,112250734,S Teltow Stadt,1,3210
423,18949_109,263,112250733,S Teltow Stadt,1,3210
424,18949_109,8,112250730,S Teltow Stadt,1,3210
425,18949_109,8,112250729,S Teltow Stadt,1,3210
426,18949_109,268,112250728,S Teltow Stadt,1,3210
427,18949_109,268,112250727,S Teltow Stadt,1,3210
428,18949_109,263,112250825,S Teltow Stadt,1,3582
429,18949_109,263,112250824,S Teltow Stadt,1,3582
430,18949_109,263,112250823,S Teltow Stadt,1,3582
431,18949_109,263,112250822,S Teltow Stadt,1,3582
432,18949_109,263,112250821,S Teltow Stadt,1,3582
433,18949_109,263,112250820,S Teltow Stadt,1,3582
434,18949_109,263,112250819,S Teltow Stadt,1,3582
435,18949_109,263,112250818,S Teltow Stadt,1,3582
436,18949_109,263,112250817,S Teltow Stadt,1,3582
437,18949_109,269,112250816,S Teltow Stadt,1,3582
438,18949_109,270,120778798,S Teltow Stadt,1,3582
439,18949_109,269,112250815,S Teltow Stadt,1,3582
440,18949_109,270,120778797,S Teltow Stadt,1,3582
441,18949_109,269,112250814,S Teltow Stadt,1,3582
442,18949_109,270,120778796,S Teltow Stadt,1,3582
443,18949_109,269,112250813,S Teltow Stadt,1,3582
444,18949_109,270,120778795,S Teltow Stadt,1,3582
445,18949_109,269,112250812,S Teltow Stadt,1,3582
446,18949_109,270,120778794,S Teltow Stadt,1,3582
447,18949_109,269,112250811,S Teltow Stadt,1,3582
448,18949_109,270,120778793,S Teltow Stadt,1,3582
449,18949_109,269,112250810,S Teltow Stadt,1,3582
450,18949_109,270,120778792,S Teltow Stadt,1,3582
451,18949_109,269,112250809,S Teltow Stadt,1,3582
452,18949_109,270,120778791,S Teltow Stadt,1,3582
453,18949_109,269,112250808,S Teltow Stadt,1,3582
454,18949_109,270,120778790,S Teltow Stadt,1,3582
455,18949_109,263,112250807,S Teltow Stadt,1,3582
456,18949_109,263,112250806,S Teltow Stadt,1,3582
457,18949_109,263,112250805,S Teltow Stadt,1,3582
458,18949_109,263,112250804,S Teltow Stadt,1,3582
459,18949_109,263,112250803,S Teltow Stadt,1,3582
460,18949_109,263,112250802,S Teltow Stadt,1,3582
461,18949_109,263,112250801,S Teltow Stadt,1,3582
462,18949_109,263,112250800,S Teltow Stadt,1,3582
463,18949_109,263,112250799,S Teltow Stadt,1,3582
464,18949_109,263,112250798,S Teltow Stadt,1,3582
465,18949_109,263,112250797,S Teltow Stadt,1,3582
