station_name,station_id,line_name,latitude,longitude,district_name,station_link
Oskar-Helene-Heim,323,U3,52.45027777777778,13.269722222222223,Dahlem,https://de.wikipedia.org/wiki/U-Bahnhof_Oskar-Helene-Heim
Onkel Toms Hütte,324,U3,52.45027777777778,13.253333333333334,Zehlendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Onkel_Toms_H%C3%BCtte
Krumme Lanke,325,U3,52.443333333333335,13.241388888888888,Zehlendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Krumme_Lanke
Viktoria-Luise-Platz,402,U4,52.49611111111111,13.342777777777778,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Viktoria-Luise-Platz
Bayerischer Platz,403,U4,52.48861111111111,13.34,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Bayerischer_Platz
Bayerischer Platz,721,U7,52.48861111111111,13.34,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Bayerischer_Platz
Rathaus Schöneberg,404,U4,52.48305555555555,13.341944444444444,Schöneberg,https://de.wikipedia.org/wiki/U-Bahnhof_Rathaus_Sch%C3%B6neberg
Innsbrucker Platz,405,U4,52.478611111111114,13.34388888888889,Schöneberg,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Innsbrucker_Platz
Hönow,501,U5,52.538333333333334,13.633888888888889,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_H%C3%B6now
Louis-Lewin-Straße,502,U5,52.53888888888889,13.618333333333334,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Louis-Lewin-Stra%C3%9Fe
Hellersdorf,503,U5,52.53666666666667,13.606388888888889,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Hellersdorf
Cottbusser Platz,504,U5,52.53388888888889,13.596388888888889,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Cottbusser_Platz
Kienberg,505,U5,52.52861111111111,13.590555555555556,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Kienberg_(G%C3%A4rten_der_Welt)
Kaulsdorf-Nord,506,U5,52.52111111111111,13.588888888888889,Hellersdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Kaulsdorf-Nord
Wuhletal,507,U5,52.5125,13.575,Kaulsdorf,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Wuhletal
Elsterwerdaer Platz,508,U5,52.505,13.560555555555556,Biesdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Elsterwerdaer_Platz
Biesdorf-Süd,509,U5,52.499722222222225,13.546388888888888,Biesdorf,https://de.wikipedia.org/wiki/U-Bahnhof_Biesdorf-S%C3%BCd
Tierpark,510,U5,52.49638888888889,13.523333333333333,Friedrichsfelde,https://de.wikipedia.org/wiki/U-Bahnhof_Tierpark
Friedrichsfelde,511,U5,52.50611111111111,13.512777777777778,Friedrichsfelde,https://de.wikipedia.org/wiki/U-Bahnhof_Friedrichsfelde
Lichtenberg,512,U5,52.510555555555555,13.49638888888889,Lichtenberg,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Lichtenberg
Magdalenenstraße,513,U5,52.5125,13.48638888888889,Lichtenberg,https://de.wikipedia.org/wiki/U-Bahnhof_Magdalenenstra%C3%9Fe
Frankfurter Allee,514,U5,52.515,13.474722222222223,Friedrichshain,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Frankfurter_Allee
Samariterstraße,515,U5,52.514722222222225,13.464444444444444,Friedrichshain,https://de.wikipedia.org/wiki/U-Bahnhof_Samariterstra%C3%9Fe
Frankfurter Tor,516,U5,52.51583333333333,13.454166666666667,Friedrichshain,https://de.wikipedia.org/wiki/U-Bahnhof_Frankfurter_Tor
Weberwiese,517,U5,52.516666666666666,13.445,Friedrichshain,https://de.wikipedia.org/wiki/U-Bahnhof_Weberwiese
Strausberger Platz,518,U5,52.518055555555556,13.430833333333334,Friedrichshain,https://de.wikipedia.org/wiki/U-Bahnhof_Strausberger_Platz
Schillingstraße,519,U5,52.52027777777778,13.421666666666667,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Schillingstra%C3%9Fe
Alt-Tegel,601,U6,52.589444444444446,13.283611111111112,Tegel,https://de.wikipedia.org/wiki/U-Bahnhof_Alt-Tegel
Borsigwerke,602,U6,52.581944444444446,13.290833333333333,Tegel,https://de.wikipedia.org/wiki/U-Bahnhof_Borsigwerke
Holzhauser Straße,603,U6,52.575833333333335,13.296111111111111,Tegel,https://de.wikipedia.org/wiki/U-Bahnhof_Holzhauser_Stra%C3%9Fe
Otisstraße,604,U6,52.57111111111111,13.302777777777777,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Otisstra%C3%9Fe
Scharnweberstraße,605,U6,52.566944444444445,13.312777777777777,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Scharnweberstra%C3%9Fe
Kurt-Schumacher-Platz,606,U6,52.56333333333333,13.3275,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Kurt-Schumacher-Platz
Afrikanische Straße,607,U6,52.56055555555555,13.334166666666667,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Afrikanische_Stra%C3%9Fe
Rehberge,608,U6,52.556666666666665,13.341111111111111,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Rehberge
Seestraße,609,U6,52.55,13.352777777777778,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Seestra%C3%9Fe
Leopoldplatz,611,U6,52.54638888888889,13.359166666666667,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Leopoldplatz
Leopoldplatz,903,U9,52.54638888888889,13.359166666666667,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Leopoldplatz
Wedding,612,U6,52.5425,13.366111111111111,Wedding,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Wedding
Reinickendorfer Straße,613,U6,52.54,13.370277777777778,Wedding,https://de.wikipedia.org/wiki/U-Bahnhof_Reinickendorfer_Stra%C3%9Fe
Schwartzkopffstraße,614,U6,52.53527777777778,13.377222222222223,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Schwartzkopffstra%C3%9Fe
Naturkundemuseum,615,U6,52.53111111111111,13.3825,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Naturkundemuseum
Oranienburger Tor,616,U6,52.525,13.3875,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Oranienburger_Tor
Friedrichstraße,617,U6,52.52027777777778,13.386944444444444,Mitte,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Friedrichstra%C3%9Fe
Unter den Linden,618,U6,52.51694444444445,13.38888888888889,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Unter_den_Linden
Französische Straße,619,U6,52.514722222222225,13.389166666666666,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Franz%C3%B6sische_Stra%C3%9Fe
